,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,year,month,day
59,20.27272605895996,20.27272605895996,19.27272605895996,19.545454025268555,8.052787780761719,737000,0.0,0.0,2000,3,24
60,19.545454025268555,20.818180084228516,19.545454025268555,20.727272033691406,8.539698600769043,2327600,0.0,0.0,2000,3,27
61,20.727272033691406,20.818180084228516,20.454544067382812,20.818180084228516,8.577153205871582,1642300,0.0,0.0,2000,3,28
62,20.636362075805664,21.18181800842285,20.545454025268555,21.18181800842285,8.726970672607422,1427800,0.0,0.0,2000,3,29
63,21.0,21.09090805053711,20.09090805053711,20.09090805053711,8.277510643005371,1910700,0.0,0.0,2000,3,30
64,20.09090805053711,20.636362075805664,20.09090805053711,20.545454025268555,8.46479320526123,1839200,0.0,0.0,2000,3,31
65,20.636362075805664,20.636362075805664,19.545454025268555,19.727272033691406,8.127697944641113,848100,0.0,0.0,2000,4,3
66,20.0,20.18181800842285,19.454544067382812,20.0,8.24006175994873,2140600,0.0,0.0,2000,4,4
67,20.0,20.545454025268555,19.818180084228516,20.18181800842285,8.314970970153809,2009700,0.0,0.0,2000,4,5
68,20.09090805053711,20.818180084228516,19.818180084228516,20.818180084228516,8.577153205871582,1812800,0.0,0.0,2000,4,6
69,20.909090042114258,21.09090805053711,20.545454025268555,20.727272033691406,8.539698600769043,2480500,0.0,0.0,2000,4,7
70,20.727272033691406,20.818180084228516,20.636362075805664,20.636362075805664,8.502243995666504,1887600,0.0,0.0,2000,4,10
71,20.636362075805664,20.636362075805664,19.909090042114258,20.0,8.24006175994873,913000,0.0,0.0,2000,4,11
72,20.09090805053711,20.18181800842285,19.727272033691406,19.818180084228516,8.16514778137207,2301200,0.0,0.0,2000,4,12
73,19.818180084228516,20.909090042114258,19.727272033691406,20.909090042114258,8.614607810974121,2290200,0.0,0.0,2000,4,13
74,20.727272033691406,21.363636016845703,20.545454025268555,21.363636016845703,8.801884651184082,2633400,0.0,0.0,2000,4,14
75,19.454544067382812,20.454544067382812,19.09090805053711,20.18181800842285,8.314970970153809,3406700,0.0,0.0,2000,4,17
76,20.454544067382812,20.818180084228516,19.636362075805664,19.727272033691406,8.127697944641113,2185700,0.0,0.0,2000,4,18
77,20.18181800842285,20.909090042114258,20.18181800842285,20.727272033691406,8.539698600769043,1518000,0.0,0.0,2000,4,19
78,20.363636016845703,21.18181800842285,20.27272605895996,20.727272033691406,8.539698600769043,1819400,0.0,0.0,2000,4,20
79,20.727272033691406,20.727272033691406,20.727272033691406,20.727272033691406,8.539698600769043,0,0.0,0.0,2000,4,21
80,20.909090042114258,21.0,20.27272605895996,20.27272605895996,8.352426528930664,727100,0.0,0.0,2000,4,24
81,20.27272605895996,20.545454025268555,20.27272605895996,20.454544067382812,8.427334785461426,845900,0.0,0.0,2000,4,25
82,20.545454025268555,20.909090042114258,20.363636016845703,20.727272033691406,8.539698600769043,1156100,0.0,0.0,2000,4,26
83,20.636362075805664,21.18181800842285,20.545454025268555,21.09090805053711,8.689516067504883,1486100,0.0,0.0,2000,4,27
84,21.09090805053711,21.363636016845703,20.818180084228516,21.363636016845703,8.801884651184082,1948100,0.0,0.0,2000,4,28
85,21.363636016845703,21.363636016845703,21.363636016845703,21.363636016845703,8.801884651184082,0,0.0,0.0,2000,5,1
86,21.545454025268555,21.636362075805664,21.18181800842285,21.454544067382812,8.839338302612305,1101100,0.0,0.0,2000,5,2
87,21.454544067382812,21.727272033691406,21.363636016845703,21.545454025268555,8.876792907714844,1305700,0.0,0.0,2000,5,3
88,20.909090042114258,21.18181800842285,20.636362075805664,20.727272033691406,8.539698600769043,1325500,0.0,0.0,2000,5,4
89,20.818180084228516,20.909090042114258,20.454544067382812,20.727272033691406,8.539698600769043,1057100,0.0,0.0,2000,5,5
90,20.909090042114258,20.909090042114258,19.454544067382812,19.636362075805664,8.09024429321289,2366100,0.0,0.0,2000,5,8
91,19.636362075805664,19.636362075805664,19.636362075805664,19.636362075805664,8.09024429321289,0,0.0,0.0,2000,5,9
92,19.909090042114258,19.909090042114258,19.09090805053711,19.18181800842285,7.902968406677246,2468400,0.0,0.0,2000,5,10
93,18.909090042114258,18.909090042114258,18.18181800842285,18.363636016845703,7.565873622894287,2830300,0.0,0.0,2000,5,11
94,18.636362075805664,19.09090805053711,18.363636016845703,18.636362075805664,7.678236961364746,3136100,0.0,0.0,2000,5,12
95,18.818180084228516,18.818180084228516,18.27272605895996,18.454544067382812,7.603326320648193,2556400,0.0,0.0,2000,5,15
96,18.727272033691406,18.727272033691406,18.363636016845703,18.727272033691406,7.715693473815918,1596100,0.0,0.0,2000,5,16
97,18.727272033691406,18.818180084228516,18.454544067382812,18.454544067382812,7.662845611572266,1916200,0.145455,0.0,2000,5,17
98,18.454544067382812,18.454544067382812,18.454544067382812,18.454544067382812,7.662845611572266,0,0.0,0.0,2000,5,18
99,18.636362075805664,18.636362075805664,17.727272033691406,18.0,7.474104404449463,2942500,0.0,0.0,2000,5,19
100,17.818180084228516,17.818180084228516,17.363636016845703,17.363636016845703,7.20986795425415,2351800,0.0,0.0,2000,5,22
101,17.27272605895996,17.27272605895996,16.27272605895996,16.454544067382812,6.832386016845703,4836700,0.0,0.0,2000,5,23
102,15.909090042114258,16.18181800842285,15.545454025268555,16.09090805053711,6.681397438049316,4924700,0.0,0.0,2000,5,24
103,16.27272605895996,16.545454025268555,15.63636302947998,15.63636302947998,6.49265718460083,3333000,0.0,0.0,2000,5,25
104,15.181818008422852,16.0,15.0,15.63636302947998,6.49265718460083,4887300,0.0,0.0,2000,5,26
105,15.909090042114258,16.636362075805664,15.727272033691406,16.545454025268555,6.870138168334961,5568200,0.0,0.0,2000,5,29
106,16.545454025268555,16.545454025268555,16.545454025268555,16.545454025268555,6.870138168334961,0,0.0,0.0,2000,5,30
107,16.727272033691406,17.09090805053711,15.727272033691406,15.727272033691406,6.530406475067139,4526500,0.0,0.0,2000,5,31
108,16.27272605895996,16.727272033691406,16.0,16.545454025268555,6.870138168334961,3600300,0.0,0.0,2000,6,1
109,16.727272033691406,17.909090042114258,16.727272033691406,17.727272033691406,7.360863208770752,4497900,0.0,0.0,2000,6,2
110,18.18181800842285,19.454544067382812,18.18181800842285,19.18181800842285,7.964829444885254,4312000,0.0,0.0,2000,6,5
111,19.27272605895996,19.909090042114258,18.727272033691406,19.636362075805664,8.153572082519531,7940900,0.0,0.0,2000,6,6
112,19.727272033691406,20.545454025268555,19.454544067382812,20.18181800842285,8.380058288574219,6034600,0.0,0.0,2000,6,7
113,20.18181800842285,20.27272605895996,19.363636016845703,19.818180084228516,8.229063987731934,2735700,0.0,0.0,2000,6,8
114,19.818180084228516,19.909090042114258,19.18181800842285,19.27272605895996,8.002579689025879,2501400,0.0,0.0,2000,6,9
115,19.27272605895996,19.636362075805664,18.909090042114258,19.545454025268555,8.115821838378906,2184600,0.0,0.0,2000,6,12
116,19.363636016845703,19.363636016845703,18.454544067382812,19.0,7.889335632324219,2813800,0.0,0.0,2000,6,13
117,19.27272605895996,19.727272033691406,18.545454025268555,19.18181800842285,7.964829444885254,1864500,0.0,0.0,2000,6,14
118,19.09090805053711,19.545454025268555,19.0,19.545454025268555,8.115821838378906,1402500,0.0,0.0,2000,6,15
119,19.454544067382812,19.454544067382812,18.454544067382812,18.454544067382812,7.662845611572266,2300100,0.0,0.0,2000,6,16
120,18.363636016845703,18.454544067382812,17.909090042114258,18.09090805053711,7.511855125427246,1775400,0.0,0.0,2000,6,19
121,18.363636016845703,18.545454025268555,18.27272605895996,18.363636016845703,7.62509822845459,1821600,0.0,0.0,2000,6,20
122,18.545454025268555,19.454544067382812,18.454544067382812,19.27272605895996,8.002579689025879,2528900,0.0,0.0,2000,6,21
123,19.363636016845703,19.636362075805664,18.363636016845703,19.18181800842285,7.964829444885254,1730300,0.0,0.0,2000,6,22
124,19.0,19.545454025268555,18.636362075805664,19.363636016845703,8.040325164794922,2021800,0.0,0.0,2000,6,23
125,19.363636016845703,20.0,19.27272605895996,19.727272033691406,8.191317558288574,2405700,0.0,0.0,2000,6,26
126,19.818180084228516,20.09090805053711,19.363636016845703,20.0,8.304560661315918,2491500,0.0,0.0,2000,6,27
127,19.909090042114258,20.27272605895996,19.818180084228516,20.0,8.304560661315918,2565200,0.0,0.0,2000,6,28
128,20.0,20.27272605895996,19.909090042114258,20.0,8.304560661315918,2642200,0.0,0.0,2000,6,29
129,20.0,20.18181800842285,19.909090042114258,20.18181800842285,8.380058288574219,2458500,0.0,0.0,2000,6,30
130,20.18181800842285,20.909090042114258,20.09090805053711,20.909090042114258,8.682042121887207,2682900,0.0,0.0,2000,7,3
131,20.909090042114258,21.363636016845703,20.727272033691406,21.09090805053711,8.757536888122559,2764300,0.0,0.0,2000,7,4
132,21.18181800842285,21.27272605895996,20.545454025268555,21.09090805053711,8.757536888122559,1890900,0.0,0.0,2000,7,5
133,21.0,21.27272605895996,20.727272033691406,21.09090805053711,8.757536888122559,1700600,0.0,0.0,2000,7,6
134,21.18181800842285,21.27272605895996,20.363636016845703,20.454544067382812,8.493301391601562,2955700,0.0,0.0,2000,7,7
135,20.909090042114258,20.909090042114258,19.27272605895996,19.363636016845703,8.040325164794922,4217400,0.0,0.0,2000,7,10
136,19.909090042114258,20.18181800842285,19.454544067382812,20.0,8.304560661315918,2554200,0.0,0.0,2000,7,11
137,20.0,20.545454025268555,19.818180084228516,19.818180084228516,8.229063987731934,1830400,0.0,0.0,2000,7,12
138,20.27272605895996,20.363636016845703,19.636362075805664,20.18181800842285,8.380058288574219,1290300,0.0,0.0,2000,7,13
139,20.0,20.18181800842285,19.818180084228516,20.0,8.304560661315918,1201200,0.0,0.0,2000,7,14
140,20.0,20.909090042114258,20.0,20.545454025268555,8.531050682067871,1552100,0.0,0.0,2000,7,17
141,20.909090042114258,20.909090042114258,20.545454025268555,20.636362075805664,8.568799018859863,1256200,0.0,0.0,2000,7,18
142,20.909090042114258,20.909090042114258,20.545454025268555,20.636362075805664,8.568799018859863,1256200,0.0,0.0,2000,7,19
143,20.909090042114258,21.18181800842285,20.909090042114258,20.909090042114258,8.682042121887207,1317800,0.0,0.0,2000,7,20
144,21.09090805053711,21.18181800842285,20.545454025268555,20.545454025268555,8.531050682067871,1156100,0.0,0.0,2000,7,21
145,20.636362075805664,20.727272033691406,20.18181800842285,20.18181800842285,8.380058288574219,687500,0.0,0.0,2000,7,24
146,20.0,20.818180084228516,19.909090042114258,20.636362075805664,8.568799018859863,828300,0.0,0.0,2000,7,25
147,20.545454025268555,20.636362075805664,19.909090042114258,20.09090805053711,8.342308044433594,1419000,0.0,0.0,2000,7,26
148,19.909090042114258,19.909090042114258,19.727272033691406,19.727272033691406,8.191317558288574,949300,0.0,0.0,2000,7,27
149,19.727272033691406,19.818180084228516,18.909090042114258,19.09090805053711,7.9270830154418945,2829200,0.0,0.0,2000,7,28
150,19.0,19.09090805053711,18.545454025268555,19.0,7.889335632324219,3107500,0.0,0.0,2000,7,31
151,19.09090805053711,19.27272605895996,18.818180084228516,19.0,7.889335632324219,1734700,0.0,0.0,2000,8,1
152,19.0,19.363636016845703,19.0,19.18181800842285,7.964829444885254,1151700,0.0,0.0,2000,8,2
153,19.27272605895996,19.27272605895996,19.0,19.0,7.889335632324219,1607100,0.0,0.0,2000,8,3
154,19.09090805053711,19.18181800842285,18.727272033691406,18.909090042114258,7.85158634185791,1449800,0.0,0.0,2000,8,4
155,19.0,19.454544067382812,19.0,19.363636016845703,8.040325164794922,1766600,0.0,0.0,2000,8,7
156,19.363636016845703,20.09090805053711,19.363636016845703,20.09090805053711,8.397502899169922,1938200,0.127273,0.0,2000,8,8
157,20.09090805053711,20.09090805053711,20.09090805053711,20.09090805053711,8.397502899169922,0,0.0,0.0,2000,8,9
158,19.909090042114258,20.636362075805664,19.727272033691406,20.636362075805664,8.625493049621582,3010700,0.0,0.0,2000,8,10
159,20.454544067382812,20.818180084228516,20.454544067382812,20.636362075805664,8.625493049621582,2626800,0.0,0.0,2000,8,11
160,20.727272033691406,21.0,20.636362075805664,20.909090042114258,8.739484786987305,1879900,0.0,0.0,2000,8,14
161,21.0,21.09090805053711,20.454544067382812,20.454544067382812,8.549494743347168,1254000,0.0,0.0,2000,8,15
162,20.454544067382812,20.636362075805664,19.909090042114258,20.545454025268555,8.587496757507324,1457500,0.0,0.0,2000,8,16
163,20.545454025268555,21.0,20.545454025268555,20.818180084228516,8.701483726501465,3527700,0.0,0.0,2000,8,17
164,20.909090042114258,20.909090042114258,20.363636016845703,20.454544067382812,8.549494743347168,1994300,0.0,0.0,2000,8,18
165,20.454544067382812,20.454544067382812,20.18181800842285,20.454544067382812,8.549494743347168,968000,0.0,0.0,2000,8,21
166,20.545454025268555,21.0,20.363636016845703,21.0,8.777482032775879,2132900,0.0,0.0,2000,8,22
167,20.909090042114258,21.0,20.727272033691406,20.818180084228516,8.701483726501465,1200100,0.0,0.0,2000,8,23
168,20.818180084228516,20.818180084228516,20.09090805053711,20.27272605895996,8.473502159118652,1425600,0.0,0.0,2000,8,24
169,20.27272605895996,20.27272605895996,19.818180084228516,19.818180084228516,8.2835111618042,1336500,0.0,0.0,2000,8,25
170,19.818180084228516,20.09090805053711,19.818180084228516,19.909090042114258,8.321507453918457,1322200,0.0,0.0,2000,8,28
171,19.818180084228516,19.818180084228516,19.27272605895996,19.363636016845703,8.093522071838379,2710400,0.0,0.0,2000,8,29
172,19.363636016845703,19.454544067382812,19.09090805053711,19.18181800842285,8.017525672912598,1474000,0.0,0.0,2000,8,30
173,19.09090805053711,19.454544067382812,18.909090042114258,18.909090042114258,7.903533935546875,3515600,0.0,0.0,2000,8,31
174,19.18181800842285,19.454544067382812,19.18181800842285,19.27272605895996,8.055524826049805,1780900,0.0,0.0,2000,9,1
175,19.454544067382812,19.909090042114258,19.454544067382812,19.909090042114258,8.321507453918457,2096600,0.0,0.0,2000,9,4
176,19.818180084228516,19.909090042114258,19.363636016845703,19.363636016845703,8.093522071838379,1204500,0.0,0.0,2000,9,5
177,19.363636016845703,19.363636016845703,19.18181800842285,19.18181800842285,8.017525672912598,701800,0.0,0.0,2000,9,6
178,19.27272605895996,19.363636016845703,19.0,19.0,7.941533088684082,1067000,0.0,0.0,2000,9,7
179,19.0,19.363636016845703,19.0,19.363636016845703,8.093522071838379,1499300,0.0,0.0,2000,9,8
180,19.363636016845703,19.727272033691406,19.27272605895996,19.636362075805664,8.207518577575684,2591600,0.0,0.0,2000,9,11
181,19.636362075805664,19.909090042114258,19.27272605895996,19.363636016845703,8.093522071838379,2983200,0.0,0.0,2000,9,12
182,19.18181800842285,19.454544067382812,19.0,19.09090805053711,7.979531764984131,1923900,0.0,0.0,2000,9,13
183,19.09090805053711,19.27272605895996,18.909090042114258,19.0,7.941533088684082,1659900,0.0,0.0,2000,9,14
184,19.09090805053711,19.27272605895996,18.727272033691406,18.727272033691406,7.827539443969727,2087800,0.0,0.0,2000,9,15
185,18.727272033691406,19.09090805053711,18.545454025268555,18.545454025268555,7.751539707183838,1629100,0.0,0.0,2000,9,18
186,18.363636016845703,18.454544067382812,18.0,18.27272605895996,7.637550354003906,4125000,0.0,0.0,2000,9,19
187,18.363636016845703,18.363636016845703,17.818180084228516,18.0,7.523556232452393,3415500,0.0,0.0,2000,9,20
188,18.0,18.18181800842285,17.545454025268555,17.818180084228516,7.447560787200928,2096600,0.0,0.0,2000,9,21
189,17.636362075805664,17.636362075805664,17.0,17.363636016845703,7.257571220397949,4284500,0.0,0.0,2000,9,22
190,17.636362075805664,18.0,17.545454025268555,17.727272033691406,7.4095635414123535,2294600,0.0,0.0,2000,9,25
191,17.727272033691406,18.0,17.545454025268555,17.909090042114258,7.4855570793151855,2060300,0.0,0.0,2000,9,26
192,17.545454025268555,17.636362075805664,17.27272605895996,17.27272605895996,7.219574451446533,2645500,0.0,0.0,2000,9,27
193,17.27272605895996,17.454544067382812,17.09090805053711,17.27272605895996,7.219574451446533,3337400,0.0,0.0,2000,9,28
194,17.363636016845703,17.636362075805664,17.18181800842285,17.454544067382812,7.295572280883789,4845500,0.0,0.0,2000,9,29
195,17.09090805053711,17.545454025268555,17.09090805053711,17.545454025268555,7.333563804626465,2297900,0.0,0.0,2000,10,2
196,17.363636016845703,17.818180084228516,17.363636016845703,17.818180084228516,7.447560787200928,2949100,0.0,0.0,2000,10,3
197,17.636362075805664,18.27272605895996,17.636362075805664,18.0,7.523556232452393,3422100,0.0,0.0,2000,10,4
198,18.09090805053711,18.636362075805664,18.0,18.545454025268555,7.751539707183838,1925000,0.0,0.0,2000,10,5
199,18.363636016845703,18.363636016845703,17.818180084228516,18.0,7.523556232452393,2106500,0.0,0.0,2000,10,6
200,17.818180084228516,17.818180084228516,17.454544067382812,17.545454025268555,7.333563804626465,1203400,0.0,0.0,2000,10,9
201,17.818180084228516,17.818180084228516,17.09090805053711,17.27272605895996,7.219574451446533,3443000,0.0,0.0,2000,10,10
202,17.18181800842285,17.18181800842285,16.909090042114258,17.09090805053711,7.14357852935791,2468400,0.0,0.0,2000,10,11
203,17.09090805053711,17.18181800842285,16.545454025268555,17.0,7.105583190917969,3913800,0.0,0.0,2000,10,12
204,16.545454025268555,16.636362075805664,16.363636016845703,16.363636016845703,6.839596271514893,3133900,0.0,0.0,2000,10,13
205,16.363636016845703,16.363636016845703,16.363636016845703,16.363636016845703,6.839596271514893,0,0.0,0.0,2000,10,16
206,16.909090042114258,16.909090042114258,16.363636016845703,16.363636016845703,6.839596271514893,2351800,0.0,0.0,2000,10,17
207,16.27272605895996,16.636362075805664,16.18181800842285,16.454544067382812,6.877591609954834,1962400,0.0,0.0,2000,10,18
208,16.454544067382812,17.27272605895996,16.454544067382812,17.27272605895996,7.219574451446533,2516800,0.0,0.0,2000,10,19
209,17.454544067382812,17.909090042114258,17.454544067382812,17.727272033691406,7.4095635414123535,3446300,0.0,0.0,2000,10,20
210,17.818180084228516,17.818180084228516,17.27272605895996,17.545454025268555,7.333563804626465,1060400,0.0,0.0,2000,10,23
211,17.363636016845703,17.818180084228516,17.18181800842285,17.727272033691406,7.4095635414123535,1823800,0.0,0.0,2000,10,24
212,17.454544067382812,18.18181800842285,17.454544067382812,18.18181800842285,7.599554061889648,1912900,0.0,0.0,2000,10,25
213,18.18181800842285,18.18181800842285,18.18181800842285,18.18181800842285,7.599554061889648,0,0.0,0.0,2000,10,26
214,18.18181800842285,18.18181800842285,18.18181800842285,18.18181800842285,7.599554061889648,0,0.0,0.0,2000,10,27
215,18.454544067382812,18.545454025268555,18.363636016845703,18.454544067382812,7.713543891906738,1347500,0.0,0.0,2000,10,30
216,18.636362075805664,18.909090042114258,18.545454025268555,18.818180084228516,7.865534782409668,2697200,0.0,0.0,2000,10,31
217,19.09090805053711,19.545454025268555,18.909090042114258,18.909090042114258,7.903533935546875,2460700,0.0,0.0,2000,11,1
218,19.09090805053711,19.27272605895996,18.727272033691406,18.818180084228516,7.865534782409668,2007500,0.0,0.0,2000,11,2
219,18.909090042114258,19.0,18.0,18.636362075805664,7.789539813995361,2456300,0.0,0.0,2000,11,3
220,18.636362075805664,18.636362075805664,17.818180084228516,17.818180084228516,7.447560787200928,1487200,0.0,0.0,2000,11,6
221,18.18181800842285,18.27272605895996,17.909090042114258,18.0,7.523556232452393,2123000,0.0,0.0,2000,11,7
222,18.0,18.18181800842285,17.545454025268555,18.18181800842285,7.599554061889648,2667500,0.0,0.0,2000,11,8
223,17.909090042114258,18.0,17.636362075805664,17.909090042114258,7.4855570793151855,1445400,0.0,0.0,2000,11,9
224,17.727272033691406,17.818180084228516,17.545454025268555,17.818180084228516,7.447560787200928,805200,0.0,0.0,2000,11,10
225,17.545454025268555,17.636362075805664,17.363636016845703,17.363636016845703,7.257571220397949,1082400,0.0,0.0,2000,11,13
226,17.363636016845703,17.727272033691406,17.27272605895996,17.545454025268555,7.333563804626465,1721500,0.0,0.0,2000,11,14
227,17.818180084228516,17.909090042114258,17.27272605895996,17.27272605895996,7.219574451446533,1740200,0.0,0.0,2000,11,15
228,17.27272605895996,17.636362075805664,17.27272605895996,17.545454025268555,7.333563804626465,2050400,0.0,0.0,2000,11,16
229,17.363636016845703,17.454544067382812,17.27272605895996,17.27272605895996,7.219574451446533,1884300,0.0,0.0,2000,11,17
230,17.363636016845703,17.363636016845703,17.09090805053711,17.09090805053711,7.14357852935791,1145100,0.0,0.0,2000,11,20
231,16.909090042114258,17.0,16.727272033691406,16.909090042114258,7.067583084106445,2160400,0.0,0.0,2000,11,21
232,16.727272033691406,17.18181800842285,16.727272033691406,17.0,7.105583190917969,1281500,0.0,0.0,2000,11,22
233,16.909090042114258,17.454544067382812,16.727272033691406,17.27272605895996,7.219574451446533,833800,0.0,0.0,2000,11,23
